logg,mWD,tcool(gyr),Radius,core,log(L),TpreWD(gyr),Mzams,Mbol,teff,Gaia_G,Gaia_BP,Gaia_RP,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z
9.0,1.173,0.42409,0.005684,ONe,-2.178,0.0,0.0,10.1847,21877.616239495517,12981260.968373805,24594804.020990185,5469713.576326782,26429401.679782152,33742667.598310396,11008073.724830564,4676407.201119602,2107431.3074037232
9.0,1.172,0.49013,0.005682,ONe,-2.258,0.0,0.0,10.3853,20892.96130854041,12028807.105337823,22612524.27298738,5125665.545709481,23674074.56941512,31054539.488253873,10260700.455130279,4386700.663465165,1984719.3655055247
9.0,1.172,0.56086,0.005681,ONe,-2.338,0.0,0.0,10.5858,19952.62314968879,11144367.903160052,20782697.975491896,4802453.239145784,21175120.550199986,28567877.41583018,9563346.456386555,4115388.8876087503,1869355.8761009506
9.0,1.171,0.63523,0.005679,ONe,-2.418,0.0,0.0,10.7862,19054.607179632483,10328595.79832991,19102392.637210745,4502865.616498974,18922204.53791844,26275065.953253336,8916527.034354115,3863640.605911493,1761967.237102494
9.0,1.171,0.71361,0.005678,ONe,-2.499,0.0,0.0,10.9866,18197.008586099826,9563882.74540663,17538834.436496295,4220092.273742961,16873481.26504801,24131080.91004858,8307468.278897316,3626015.721320704,1660469.0675511423
9.0,1.17,0.79602,0.005677,ONe,-2.579,0.0,0.0,11.1869,17378.00828749376,8854157.252083521,16095842.596734697,3957627.68117464,15038263.198945148,22143678.31456576,7740012.812196296,3405200.3602297036,1566548.2564864096
9.0,1.17,0.88239,0.005675,ONe,-2.659,0.0,0.0,11.3872,16595.869074375598,8210569.613332242,14790395.01533268,3722382.4479281777,13448186.964191515,20330863.308892846,7223833.646447695,3206333.7568803593,1482824.7773894137
9.0,1.17,0.97311,0.005674,ONe,-2.739,0.0,0.0,11.5874,15848.93192461114,7643395.92440784,13647491.795984829,3518309.6582611585,12122070.545224944,18728754.17223599,6765825.695826785,3033065.5492874994,1410596.8286356356
9.0,1.169,1.0685,0.005674,ONe,-2.819,0.0,0.0,11.7877,15135.612484362071,7176725.847798582,12710798.729932003,3350688.54178636,11080945.19942658,17409603.861145772,6386174.84996426,2890958.0927461013,1351210.1630930002
9.0,1.169,1.16968,0.005673,ONe,-2.899,0.0,0.0,11.9879,14454.39770745928,6798286.329689795,11957652.759187972,3213417.5135047594,10261477.633735234,16349406.240692457,6075666.135661696,2774564.926256593,1302554.7858106354
9.0,1.169,1.27604,0.005672,ONe,-2.979,0.0,0.0,12.1881,13803.842646028837,6384877.583350276,11140868.817155529,3062247.431824357,9392971.955234492,15201803.26704843,5734123.252468821,2644770.638045862,1248846.6743961067
9.0,1.169,1.38876,0.005671,ONe,-3.059,0.0,0.0,12.3883,13182.567385564074,5897469.788590984,10187607.635867743,2878945.402838056,8394525.939442953,13867821.96729767,5327214.370935085,2486687.232481228,1182884.3105187502
9.0,1.169,1.50924,0.00567,ONe,-3.139,0.0,0.0,12.5885,12589.254117941662,5390374.033465719,9210122.085109388,2682542.465146548,7393828.1482166955,12504934.878389547,4899292.291853686,2316617.545858504,1111464.1219602423
9.0,1.168,1.63752,0.00567,ONe,-3.219,0.0,0.0,12.7887,12022.644346174131,4889437.528077986,8257058.985284422,2483056.5226304564,6458168.205870371,11179990.497228395,4471501.185651832,2142764.0001523267,1038234.4810626946
9.0,1.168,1.76588,0.005669,ONe,-3.3,0.0,0.0,12.9888,11481.536214968817,4404859.955450809,7350190.427275436,2285913.589416824,5612838.625628521,9919154.119954117,4052906.213556773,1969371.0304333263,965002.9745979144
9.0,1.168,1.90481,0.005669,ONe,-3.38,0.0,0.0,13.1889,10964.78196143185,3931263.058231023,6480053.490736121,2087660.1890936021,4848669.206695214,8709528.371307556,3639540.4796607275,1793773.2578806225,890366.1734621302
9.0,1.168,2.05475,0.005668,ONe,-3.46,0.0,0.0,13.389,10471.285480508985,3476684.938738068,5658376.243092228,1891703.3820448737,4165007.4910987443,7569511.777548942,3238916.745626785,1619275.6156148599,815533.6454306528
9.0,1.168,2.21597,0.005668,ONe,-3.54,0.0,0.0,13.5891,10000.0,3052427.3498424925,4903337.890890484,1702680.0217002118,3556442.4620907544,6524509.51840492,2862330.543467728,1450911.0089110096,742133.2381050863
9.0,1.168,2.38864,0.005667,ONe,-3.62,0.0,0.0,13.7892,9549.92586021436,2670536.966855218,4231799.467154124,1527447.521634354,3021683.9982983433,5598363.928750294,2520885.050242161,1295251.2910088052,673093.103408352
9.0,1.168,2.57255,0.005667,ONe,-3.7,0.0,0.0,13.9893,9120.108393559096,2331087.599296711,3641539.956223164,1367370.7898893142,2550169.4849703168,4788297.514816084,2215710.6376155685,1154075.0014638584,609249.442914631
9.0,1.168,2.76747,0.005667,ONe,-3.78,0.0,0.0,14.1894,8709.635899560806,2031227.6235206695,3124101.0983722587,1222155.0261493651,2134465.0338752707,4083016.42426795,1944433.2670276347,1027055.7866365247,550750.8051787175
9.0,1.167,2.97299,0.005666,ONe,-3.86,0.0,0.0,14.3895,8317.63771102671,1767143.7497135191,2672504.003434975,1091238.2566223168,1768977.5838171758,3470359.0641491883,1703673.341097975,913497.4066171312,497494.6624940489
9.0,1.167,3.18917,0.005666,ONe,-3.94,0.0,0.0,14.5896,7943.282347242814,1533599.219961362,2276136.8212537207,972746.2899279244,1446779.444029157,2935583.32307374,1489177.0262076783,811460.3776324833,448898.7805858029
9.0,1.167,3.41562,0.005666,ONe,-4.02,0.0,0.0,14.7896,7585.775750291836,1327614.169587511,1928938.425056664,866402.2731690296,1164025.0584151142,2469075.737228482,1299051.3771896344,720621.671628235,405012.49860347906
9.0,1.167,3.65283,0.005665,ONe,-4.1,0.0,0.0,14.9897,7244.359600749898,1144841.0437527173,1624320.3167362253,769897.4745528057,920949.1292652698,2061236.023157737,1128806.858901167,638646.6386405214,364839.4040311928
9.0,1.167,3.90007,0.005665,ONe,-4.18,0.0,0.0,15.1898,6918.309709189362,982257.132250879,1356787.0083440512,682013.3802295037,713634.178208321,1704228.1076284822,976022.0733780297,564443.7008594396,327960.6493521186
9.0,1.167,4.15751,0.005665,ONe,-4.26,0.0,0.0,15.3899,6606.934480075957,837500.7236087883,1123651.6049074333,601108.5358074054,542594.8178143993,1394850.6970435057,838261.7305793875,496432.98575633636,293617.3655124753
9.0,1.167,4.43388,0.005664,ONe,-4.34,0.0,0.0,15.59,6309.57344480193,709934.9058978533,923304.6344351309,526970.4152408956,405199.5745077735,1130943.9009580566,714978.4938545312,434324.1413663695,261706.8418727617
9.0,1.167,4.76943,0.005664,ONe,-4.42,0.0,0.0,15.7901,6025.595860743575,597941.2706214855,752636.0482791075,458887.50667028263,295848.2336236033,909077.8221066009,605135.9839172984,377375.7331409274,231854.2582934416
9.0,1.167,5.2007,0.005663,ONe,-4.5,0.0,0.0,15.9902,5754.399373371566,500370.7289486013,607992.723412376,397209.4755654468,208363.83720594307,723359.8988171727,508400.93989788456,325902.23278205964,204328.26286250952
9.0,1.167,5.65908,0.005663,ONe,-4.58,0.0,0.0,16.1904,5495.408738576249,414927.19114431,484594.3893717669,341617.09887014807,141495.40831812966,565554.456523708,422908.4325139845,279542.1723955342,179146.54745360703
9.0,1.166,6.06285,0.005662,ONe,-4.66,0.0,0.0,16.3904,5248.074602497728,341259.9236565933,382377.0116387821,291080.420327794,91221.1913743043,437187.5865371871,348465.4606444952,237487.48540012699,155711.9114610393
9.0,1.166,6.3956,0.005662,ONe,-4.74,0.0,0.0,16.5905,5011.872336272725,284344.7992482579,305725.5780201613,250479.96468762864,54022.63207660498,342348.0213450771,291178.7906638815,203760.84315596096,136358.38094240244
9.0,1.166,6.64664,0.005662,ONe,-4.82,0.0,0.0,16.7906,4786.300923226385,236900.12467637047,243899.98565406704,215761.02339134295,31805.024902181052,265257.59159722854,242996.34316065322,175001.08006479006,119564.38545391301
9.0,1.166,6.83801,0.005662,ONe,-4.9,0.0,0.0,16.9906,4570.881896148751,198502.1839443684,195943.9121466445,186609.17522398918,19252.881595856285,205829.59624542238,203722.84757114341,150938.74304824934,105128.83118179602
9.0,1.166,6.9852,0.005662,ONe,-4.98,0.0,0.0,17.1907,4365.158322401661,169233.09196911502,160831.74528490036,163430.45634451864,11912.851824853056,162880.0230576927,173892.05424388693,131923.06385643108,93231.32060575474
9.0,1.166,7.10554,0.005661,ONe,-5.06,0.0,0.0,17.3907,4168.693834703355,143337.13168717845,131390.87204131932,141894.77825808353,7494.957253300141,127685.40032030115,147595.51415875021,114391.60390211822,81664.86646474584
9.0,1.166,7.19835,0.005661,ONe,-5.14,0.0,0.0,17.5907,3981.0717055349733,124405.25036121927,111276.94526692833,125096.86140326966,5128.722014950027,104332.89120291572,128799.19784310022,100896.04652877091,72030.30542034724
9.0,1.166,7.27537,0.005661,ONe,-5.22,0.0,0.0,17.7907,3801.8939632056126,108362.42355243031,95526.79235902667,109912.32980324973,3683.741614392896,86740.36442378142,113353.0364391336,88787.97464426885,62834.0793666273
9.0,1.166,7.33969,0.005661,ONe,-5.3,0.0,0.0,17.9908,3630.780547701014,94258.10614590555,82917.3082380655,95641.50768295034,2726.5229663682107,73259.04322775331,100395.24832151149,77309.72872216675,53875.989085252586
9.0,1.166,7.39343,0.005661,ONe,-5.38,0.0,0.0,18.1908,3467.368504525317,81899.02085429097,72785.55452228252,82430.21140711718,2079.740553004255,62860.9937590491,89493.84310757581,66618.392557924,45414.57520334058
9.0,1.166,7.44632,0.005661,ONe,-5.46,0.0,0.0,18.3909,3311.311214825911,71062.20997772942,64601.885702558684,70366.57513599982,1634.892344568818,54795.03925884492,80299.55864748184,56811.22440235868,37631.822903398
9.0,1.166,7.49921,0.005661,ONe,-5.54,0.0,0.0,18.591,3162.2776601683795,61122.16227624196,57396.471564160085,59102.57648287282,1307.8837993457805,48046.443127497885,71884.15273219103,47366.81130309337,30616.47987277682
9.0,1.166,7.5521,0.005661,ONe,-5.62,0.0,0.0,18.7911,3019.9517204020162,52335.78101224112,51131.10695951887,49109.60190814936,1073.2209955521569,42405.40764194483,64309.207585237484,38861.01586948066,24585.285517036937
9.0,1.166,7.60499,0.005661,ONe,-5.7,0.0,0.0,18.9912,2884.031503126606,44845.483382958795,45759.91352312111,40637.446773621996,899.6822664736158,37738.20527097192,57649.18318273776,31590.32903069288,19620.734280753368
9.0,1.166,7.65787,0.005661,ONe,-5.78,0.0,0.0,19.1912,2754.2287033381663,37997.82249005127,40618.62287179465,33089.21115082144,753.5102427819373,33362.704006097505,51167.37747291519,25102.336632547172,15399.806228396894
9.0,1.166,7.71076,0.005661,ONe,-5.861,0.0,0.0,19.3913,2630.2679918953813,32080.321319889954,36025.100003089356,26688.638162741994,640.7508046472724,29535.29020241047,45289.04451538379,19644.191055644576,11905.708807143756
9.0,1.166,7.76364,0.005661,ONe,-5.941,0.0,0.0,19.5914,2511.88643150958,27347.56791749249,32214.040107528544,21673.36842789328,554.9440000398928,26422.94631743578,40352.75199353822,15409.698775902674,9244.32608180052
9.1,1.231,0.00028,0.005184,ONe,-0.017,0.0,0.0,4.782,79432.82347242821,65901459.61022401,138299789.50405264,23960878.542121705,201477004.04059848,185505831.48552692,51381819.87214993,20026749.860082235,8621276.626558673
9.1,1.23,0.00033,0.005182,ONe,-0.097,0.0,0.0,4.9825,75857.75750291836,63531659.85474198,133167021.92500074,23143972.581843767,193446400.3170156,178653996.1115788,49584353.00040721,19349317.0931676,8335021.966597137
9.1,1.23,0.00039,0.00518,ONe,-0.177,0.0,0.0,5.183,72443.59600749906,61235814.65041703,128201169.00874032,22352865.450053632,185701730.36983362,172039444.9428512,47849780.35125468,18693083.22875696,8057532.140584092
9.1,1.229,0.0005,0.005178,ONe,-0.257,0.0,0.0,5.3836,69183.09709189362,59028388.52515169,123420531.58380564,21588806.37412851,178217922.93197927,165669842.7399781,46175900.73793034,18060774.362523254,7789282.837355228
9.1,1.228,0.00073,0.005175,ONe,-0.338,0.0,0.0,5.5841,66069.34480075965,56891097.389381155,118798456.08938198,20851246.15012929,170991594.34836382,159509606.60220313,44557289.06060937,17448566.414940946,7530101.978111929
9.1,1.228,0.00104,0.005173,ONe,-0.418,0.0,0.0,5.7846,63095.7344480193,54794890.390647136,114273768.05429326,20123696.8627299,163919459.43031597,153476750.46146435,42970906.07448242,16847501.445126865,7275395.535126789
9.1,1.227,0.00148,0.005171,ONe,-0.498,0.0,0.0,5.9851,60255.95860743581,52741920.988020286,109830365.60331027,19412597.40636929,156995207.24810195,147563340.00407714,41414306.421284676,16256662.275788411,7024776.163300517
9.1,1.226,0.00255,0.005168,ONe,-0.578,0.0,0.0,6.1858,57543.993733715666,50743452.12660313,105522845.76520076,18720080.56506676,150283209.01576954,141802060.71986902,39896468.77028477,15683950.001038346,6781668.48720212
9.1,1.225,0.00589,0.005165,ONe,-0.659,0.0,0.0,6.3867,54954.08738576248,48784781.886787854,101290998.68677457,18038983.932269447,143686120.24601942,136165442.10804713,38409514.38006602,15118886.523553766,6542156.278714431
9.1,1.224,0.01117,0.005163,ONe,-0.739,0.0,0.0,6.5876,52480.74602497723,46879262.3340788,97173367.82650344,17375946.604612324,137262283.61402318,130678247.64885025,36963681.37019202,14571229.853693122,6308662.815760458
9.1,1.224,0.01765,0.005163,ONe,-0.819,0.0,0.0,6.7884,50118.72336272725,44963568.2786886,93039475.77714974,16708923.603534045,130831168.3985811,125176643.48437372,35508736.39942994,14018327.730707569,6073755.648177132
9.1,1.223,0.0254,0.005162,ONe,-0.9,0.0,0.0,6.9891,47863.0092322638,43250289.51236109,89354309.77269879,16112269.706966069,125094861.2037582,120251790.56025682,34206092.64238839,13525223.757960327,5863346.57598714
9.1,1.222,0.03444,0.005161,ONe,-0.98,0.0,0.0,7.1898,45708.818961487515,41357787.85833573,85271477.22759806,15451299.306212032,118742927.50169344,114810030.9593269,32766627.94511023,12978746.233114943,5630589.263759117
9.1,1.221,0.04481,0.00516,ONe,-1.06,0.0,0.0,7.3904,43651.58322401656,39468045.12642211,81203005.09798633,14791537.543937251,112423232.07744999,109382576.50018637,31327090.721633747,12431429.0556819,5398115.377397284
9.1,1.221,0.05656,0.005159,ONe,-1.14,0.0,0.0,7.5909,41686.93834703355,37571104.598008186,77115281.64480592,14128682.562749848,106077778.05512378,103943298.97735207,29884666.40548456,11884184.988008253,5164288.671236622
9.1,1.22,0.06981,0.005158,ONe,-1.221,0.0,0.0,7.7915,39810.71705534969,35656798.24884006,72990918.58103032,13457055.633030867,99685684.28689384,98447541.83616771,28424759.080340765,11329683.64861687,4927866.00651286
9.1,1.22,0.08469,0.005158,ONe,-1.301,0.0,0.0,7.992,38018.93963205613,33693206.50371314,68774719.72845078,12768798.919473644,93169291.81478994,92820707.97156508,26926306.958978146,10760136.569625476,4684884.522227097
9.1,1.219,0.10141,0.005157,ONe,-1.381,0.0,0.0,8.1924,36307.8054770101,31695000.030733477,64487752.59816446,12066976.32401666,86536874.83903775,87099024.1789632,25399502.20985559,10179962.924523626,4437182.619838132
9.1,1.219,0.12015,0.005156,ONe,-1.461,0.0,0.0,8.3929,34673.685045253165,29640068.43109712,60073880.660284095,11344017.977177989,79727776.54942214,81212285.89771292,23827235.138627347,9581525.102785088,4182112.8600039906
9.1,1.218,0.14113,0.005156,ONe,-1.541,0.0,0.0,8.5933,33113.112148259075,27504211.69100961,55493956.2526868,10590754.625069652,72692507.95340118,75110687.09658338,22191857.277903598,8959311.607664103,3916658.8817520104
9.1,1.218,0.16459,0.005155,ONe,-1.621,0.0,0.0,8.7936,31622.776601683792,25342396.41948695,50864428.07264445,9828684.267549723,65593096.09732375,68933481.46399872,20536296.632571813,8327662.575168178,3647574.969272411
9.1,1.217,0.19075,0.005155,ONe,-1.702,0.0,0.0,8.994,30199.51720402019,23193574.211416006,46269431.72526117,9070169.105898071,58578484.36903738,62804420.53619857,18886962.968014266,7698446.923031813,3380058.5773843266
9.1,1.217,0.21982,0.005154,ONe,-1.782,0.0,0.0,9.1943,28840.31503126606,21194159.136391755,41989690.77749892,8368042.842342617,52074683.800866716,57084568.654672705,17352843.083272584,7113635.866090264,3132800.4867481724
9.1,1.216,0.25643,0.005153,ONe,-1.862,0.0,0.0,9.3949,27542.28703338169,19393881.355011508,38147951.33217617,7738066.158677419,46280195.52399612,51938244.59312834,15972731.199624225,6587189.754890337,2911396.0008151806
9.1,1.214,0.30774,0.005151,ONe,-1.943,0.0,0.0,9.5967,26302.679918953814,17809097.828804422,34773499.98825761,7185378.062041416,41252699.21568113,47409399.278233364,14755582.827262783,6122902.7183823,2716679.8795646923
9.1,1.212,0.36393,0.005149,ONe,-2.024,0.0,0.0,9.7991,25118.864315095823,16415693.536337847,31811615.24964565,6696177.230449677,36893485.445523635,43427193.97279159,13681499.042111687,5711822.139269033,2544109.398665085
9.1,1.21,0.42183,0.005147,ONe,-2.104,0.0,0.0,10.0009,23988.329190194898,15164799.854142865,29169109.3336483,6255245.9003312485,33049670.46282955,39867519.53418227,12714846.792990012,5340625.469916819,2388213.9429675178
9.1,1.208,0.47968,0.005146,ONe,-2.185,0.0,0.0,10.2022,22908.676527677748,14030897.61657214,26787485.013409056,5851849.654134153,29633019.462524503,36652870.16273511,11834772.23800103,5001276.843164506,2245132.6324378913
9.1,1.207,0.54328,0.005145,ONe,-2.265,0.0,0.0,10.4031,21877.616239495517,12992545.941126052,24613917.84109188,5479008.387147328,26559794.58259374,33712952.914210014,11023733.608163727,4687806.759505779,2112568.5388723197
9.1,1.206,0.6102,0.005144,ONe,-2.346,0.0,0.0,10.6041,20892.96130854041,12037688.4623274,22627135.886146832,5133703.753867639,23792142.38157608,31020274.198118627,10273952.374557042,4397223.48973759,1989297.084794775
9.1,1.205,0.68204,0.005143,ONe,-2.426,0.0,0.0,10.8049,19952.62314968879,11153006.895276519,20796892.942829512,4811047.832753115,21289350.954558697,28532150.329339705,9576932.344443025,4126172.787027509,1874081.6891790635
9.1,1.205,0.75589,0.005142,ONe,-2.506,0.0,0.0,11.0054,19054.607179632483,10332392.005774904,19109413.59597069,4509917.307191356,19023539.539171986,26231517.029900003,8927201.209558496,3872900.2768622744,1766189.9996484371
9.1,1.205,0.83311,0.005141,ONe,-2.586,0.0,0.0,11.2057,18197.008586099826,9569512.445941204,17547542.263632517,4228414.132697033,16973846.182683103,24091971.706230488,8319251.626563624,3636178.975490958,1665276.5186550354
9.1,1.204,0.91446,0.005141,ONe,-2.666,0.0,0.0,11.406,17378.00828749376,8861144.35491385,16105577.318239031,3967688.0157312946,15146080.553860094,22106110.901937168,7752544.366252946,3416372.767567382,1571977.6183028421
9.1,1.204,1.0,0.00514,ONe,-2.746,0.0,0.0,11.6062,16595.869074375598,8227327.42454786,14819217.317941824,3737545.4749271646,13584048.766649432,20318016.758748487,7243913.071383493,3221470.962804943,1490374.2144006328
9.1,1.204,1.09047,0.00514,ONe,-2.827,0.0,0.0,11.8064,15848.93192461114,7681725.453898529,13718457.01625946,3541819.9955804516,12308049.437956383,18775923.806305353,6802260.035488958,3055302.54011194,1421200.4228705298
